alias,market,season,opp_alias,opp_market,win,wins,losses,win_pct,off_ptsperposs,def_ptsperposs,net_ptsperposs,possperg,adj_off_ptsperposs,adj_def_ptsperposs,adj_net_ptsperposs,adj_possperg,off_sd,def_sd,opp_adj_net_ptsperposs,seed,gopp_wins,gopp_losses,gopp_win_pct,gopp_off_ptsperposs,gopp_def_ptsperposs,gopp_net_ptsperposs,gopp_possperg,gopp_adj_off_ptsperposs,gopp_adj_def_ptsperposs,gopp_adj_net_ptsperposs,gopp_adj_possperg,gopp_off_sd,gopp_def_sd,gopp_opp_adj_net_ptsperposs,gopp_seed
WIS,Wisconsin,2013,ARIZ,Arizona,True,26,7,0.787878788,1.177583697,0.9985941890000001,0.17898950800000002,62.45454545,1.2336675240000001,0.9963621159999999,0.237305409,60.44228169,0.154427921,0.156785993,0.01129069,2.0,30,4,0.882352941,1.120635207,0.885435328,0.23519987899999997,65.19411765,1.13720664,0.8287514440000001,0.308455195,64.10157542,0.128113149,0.111637023,0.008321226999999999,1.0
GONZ,Gonzaga,2013,ARIZ,Arizona,False,28,6,0.8235294120000001,1.1834954229999999,0.998307953,0.18518747100000002,66.59047619,1.194097971,1.03056298,0.163534991,65.3446061,0.13790386300000002,0.138788624,-0.132578185,8.0,30,4,0.882352941,1.120635207,0.885435328,0.23519987899999997,65.19411765,1.13720664,0.8287514440000001,0.308455195,64.10157542,0.128113149,0.111637023,0.008321226999999999,1.0
SDSU,San Diego State,2013,ARIZ,Arizona,False,29,4,0.8787878790000001,1.08772661,0.895345237,0.192381373,63.98666667,1.07692329,0.875155198,0.20176809199999998,62.60003307,0.14349603800000002,0.133526829,-0.128924748,4.0,30,4,0.882352941,1.120635207,0.885435328,0.23519987899999997,65.19411765,1.13720664,0.8287514440000001,0.308455195,64.10157542,0.128113149,0.111637023,0.008321226999999999,1.0
WIS,Wisconsin,2013,ORE,Oregon,True,26,7,0.787878788,1.177583697,0.9985941890000001,0.17898950800000002,62.45454545,1.2336675240000001,0.9963621159999999,0.237305409,60.44228169,0.154427921,0.156785993,0.01129069,2.0,23,9,0.71875,1.151411237,1.036868377,0.11454286,71.08125,1.179676747,1.0555828109999998,0.124093935,72.1255227,0.128842425,0.139646796,-0.035663657,7.0
PITT,Pittsburgh,2013,COLO,Colorado,True,25,9,0.735294118,1.1380011079999999,0.982391103,0.155610006,63.68235294,1.1712256220000001,0.9688418529999999,0.20238376800000002,62.82821815,0.14033364,0.129897928,-0.015822046,9.0,23,11,0.6764705879999999,1.0659292040000001,1.005834712,0.06009449099999999,66.47058824,1.059968552,1.0010521559999999,0.058916397,65.66480703,0.13193850099999999,0.110244582,-0.000449223,8.0
PITT,Pittsburgh,2013,FLA,Florida,False,25,9,0.735294118,1.1380011079999999,0.982391103,0.155610006,63.68235294,1.1712256220000001,0.9688418529999999,0.20238376800000002,62.82821815,0.14033364,0.129897928,-0.015822046,9.0,32,2,0.9411764709999999,1.123201943,0.918843284,0.204358659,62.97647059,1.150401195,0.8832743759999999,0.26712681899999996,60.94017592,0.107736355,0.13326911,-0.011303849,1.0
UCLA,UCLA,2013,FLA,Florida,False,26,8,0.764705882,1.161877715,0.998423106,0.163454609,70.42352941,1.19247087,1.002122921,0.19034795,71.69068649,0.141754599,0.112482234,-0.019784224,4.0,32,2,0.9411764709999999,1.123201943,0.918843284,0.204358659,62.97647059,1.150401195,0.8832743759999999,0.26712681899999996,60.94017592,0.107736355,0.13326911,-0.011303849,1.0
TEX,Texas,2013,ASU,Arizona State,True,23,10,0.696969697,1.0688690790000002,1.006357777,0.06251130099999999,69.34545455,1.062479333,0.996806635,0.065672698,69.57504113,0.09870995199999999,0.148371998,0.022236545,7.0,21,11,0.65625,1.075427752,0.978685613,0.09674214,69.76875,1.064743612,0.9707133640000001,0.09403024800000001,70.81545433,0.113462061,0.128758201,-0.035254638,10.0
TEX,Texas,2013,MICH,Michigan,False,23,10,0.696969697,1.0688690790000002,1.006357777,0.06251130099999999,69.34545455,1.062479333,0.996806635,0.065672698,69.57504113,0.09870995199999999,0.148371998,0.022236545,7.0,25,8,0.757575758,1.177006424,1.0384171,0.138589324,63.20606061,1.238895941,1.055915788,0.182980153,61.54374754,0.152228379,0.126454561,0.029937994,2.0
UK,Kentucky,2013,MICH,Michigan,True,24,10,0.705882353,1.141328381,0.9871057679999999,0.154222613,66.51176471,1.175689935,0.976248517,0.19944141699999998,65.92085011,0.122316202,0.10824300199999999,0.025320682,8.0,25,8,0.757575758,1.177006424,1.0384171,0.138589324,63.20606061,1.238895941,1.055915788,0.182980153,61.54374754,0.152228379,0.126454561,0.029937994,2.0
WOF,Wofford,2013,MICH,Michigan,False,20,12,0.625,0.899339934,1.260434057,-0.361094123,60.6,0.900360365,1.288200014,-0.38783965,58.30898947,0.044038787999999995,0.005145313,-0.284991625,15.0,25,8,0.757575758,1.177006424,1.0384171,0.138589324,63.20606061,1.238895941,1.055915788,0.182980153,61.54374754,0.152228379,0.126454561,0.029937994,2.0
TENN,Tennessee,2013,MICH,Michigan,False,21,12,0.636363636,1.138077741,0.970163999,0.167913742,62.67878788,1.168301526,0.945879123,0.22242240300000002,60.93251903,0.175818528,0.12907616800000002,0.014287258,11.0,25,8,0.757575758,1.177006424,1.0384171,0.138589324,63.20606061,1.238895941,1.055915788,0.182980153,61.54374754,0.152228379,0.126454561,0.029937994,2.0
STAN,Stanford,2013,DAY,Dayton,False,21,12,0.636363636,1.100027206,1.0207300590000001,0.079297147,66.83030303,1.120524444,1.011063601,0.109460843,66.36031062,0.123297301,0.1378932,0.005067876,10.0,23,10,0.696969697,1.1063829790000002,1.070826307,0.035556672000000004,67.88888889,1.159233769,1.089899549,0.06933422,68.38099508,0.128314726,0.090978012,-0.099164219,11.0
FLA,Florida,2013,DAY,Dayton,True,32,2,0.9411764709999999,1.123201943,0.918843284,0.204358659,62.97647059,1.150401195,0.8832743759999999,0.26712681899999996,60.94017592,0.107736355,0.13326911,-0.011303849,1.0,23,10,0.696969697,1.1063829790000002,1.070826307,0.035556672000000004,67.88888889,1.159233769,1.089899549,0.06933422,68.38099508,0.128314726,0.090978012,-0.099164219,11.0
SYR,Syracuse,2013,DAY,Dayton,False,27,5,0.84375,1.126200558,0.987244633,0.138955924,60.51875,1.14495943,0.983657931,0.16130150000000001,58.08372719,0.152092591,0.125434378,-0.00675297,3.0,23,10,0.696969697,1.1063829790000002,1.070826307,0.035556672000000004,67.88888889,1.159233769,1.089899549,0.06933422,68.38099508,0.128314726,0.090978012,-0.099164219,11.0
OSU,Ohio State,2013,DAY,Dayton,False,25,9,0.735294118,1.073561346,0.915975478,0.15758586900000002,65.01176471,1.064795728,0.882967022,0.181828705,63.98703907,0.116981106,0.141399256,-0.014378486000000001,6.0,23,10,0.696969697,1.1063829790000002,1.070826307,0.035556672000000004,67.88888889,1.159233769,1.089899549,0.06933422,68.38099508,0.128314726,0.090978012,-0.099164219,11.0
STAN,Stanford,2013,KU,Kansas,True,21,12,0.636363636,1.100027206,1.0207300590000001,0.079297147,66.83030303,1.120524444,1.011063601,0.109460843,66.36031062,0.123297301,0.1378932,0.005067876,10.0,24,9,0.727272727,1.1576767140000002,1.03195739,0.125719324,68.76363636,1.2062571340000001,1.023119487,0.183137647,69.31978608,0.156535852,0.104498206,0.068234327,2.0
FLA,Florida,2013,CONN,Connecticut,False,32,2,0.9411764709999999,1.123201943,0.918843284,0.204358659,62.97647059,1.150401195,0.8832743759999999,0.26712681899999996,60.94017592,0.107736355,0.13326911,-0.011303849,1.0,26,8,0.764705882,1.093260539,0.943628529,0.14963201,65.72352941,1.107015952,0.90321257,0.203803382,64.66976665,0.157643666,0.12106723,0.011773477,7.0
UK,Kentucky,2013,CONN,Connecticut,False,24,10,0.705882353,1.141328381,0.9871057679999999,0.154222613,66.51176471,1.175689935,0.976248517,0.19944141699999998,65.92085011,0.122316202,0.10824300199999999,0.025320682,8.0,26,8,0.764705882,1.093260539,0.943628529,0.14963201,65.72352941,1.107015952,0.90321257,0.203803382,64.66976665,0.157643666,0.12106723,0.011773477,7.0
MSU,Michigan State,2013,CONN,Connecticut,False,26,8,0.764705882,1.1465364120000001,0.9804008120000001,0.1661356,66.23529412,1.1954460740000001,0.962640845,0.23280522899999997,66.04955533,0.181304173,0.118098779,0.010371347,4.0,26,8,0.764705882,1.093260539,0.943628529,0.14963201,65.72352941,1.107015952,0.90321257,0.203803382,64.66976665,0.157643666,0.12106723,0.011773477,7.0
VILL,Villanova,2013,CONN,Connecticut,False,28,4,0.875,1.156359286,0.959045905,0.197313381,67.9125,1.1943411590000002,0.924950423,0.269390736,68.06614559,0.155781379,0.138209197,-0.016327622,2.0,26,8,0.764705882,1.093260539,0.943628529,0.14963201,65.72352941,1.107015952,0.90321257,0.203803382,64.66976665,0.157643666,0.12106723,0.011773477,7.0
ISU,Iowa State,2013,CONN,Connecticut,False,26,7,0.787878788,1.135891685,1.012201195,0.12369049,72.96363636,1.169238189,0.998852799,0.17038539100000002,75.33233285,0.10381998699999999,0.10558545800000001,-0.009523097,3.0,26,8,0.764705882,1.093260539,0.943628529,0.14963201,65.72352941,1.107015952,0.90321257,0.203803382,64.66976665,0.157643666,0.12106723,0.011773477,7.0
JOES,Saint Joseph's (PA),2013,CONN,Connecticut,False,24,9,0.727272727,1.0100671140000002,1.097039474,-0.08697236,66.22222222,1.002728579,1.136209615,-0.133481036,64.87021775,0.153486515,0.164914187,-0.092128234,10.0,26,8,0.764705882,1.093260539,0.943628529,0.14963201,65.72352941,1.107015952,0.90321257,0.203803382,64.66976665,0.157643666,0.12106723,0.011773477,7.0
UNM,New Mexico,2013,STAN,Stanford,False,27,6,0.818181818,1.1085256890000001,0.967234358,0.141291331,67.15,1.104994777,0.9533011779999999,0.1516936,67.3465306,0.126623985,0.14981974,-0.084675276,7.0,21,12,0.636363636,1.100027206,1.0207300590000001,0.079297147,66.83030303,1.120524444,1.011063601,0.109460843,66.36031062,0.123297301,0.1378932,0.005067876,10.0
HARV,Harvard,2013,CIN,Cincinnati,True,25,4,0.8620689659999999,0.986445783,0.911517925,0.074927858,66.4,0.9589593129999999,0.849792715,0.109166598,67.02819828,0.053014964000000005,0.11495634699999999,-0.137591259,12.0,27,6,0.818181818,1.084233674,0.913621262,0.170612412,63.38787879,1.074077782,0.883810896,0.19026688600000002,61.30309427,0.143423733,0.10695646800000001,-0.015972968,5.0
UVA,Virginia,2013,MSU,Michigan State,False,28,6,0.8235294120000001,1.089618974,0.9015057059999999,0.188113267,60.51764706,1.103644487,0.85979708,0.243847407,58.33458869,0.14640983400000002,0.13794448,-0.008758805,1.0,26,8,0.764705882,1.1465364120000001,0.9804008120000001,0.1661356,66.23529412,1.1954460740000001,0.962640845,0.23280522899999997,66.04955533,0.181304173,0.118098779,0.010371347,4.0
UK,Kentucky,2013,LOU,Louisville,True,24,10,0.705882353,1.141328381,0.9871057679999999,0.154222613,66.51176471,1.175689935,0.976248517,0.19944141699999998,65.92085011,0.122316202,0.10824300199999999,0.025320682,8.0,29,5,0.852941176,1.2012735559999999,0.890158021,0.311115535,68.35882353,1.241794435,0.8535912459999999,0.388203189,68.62160334,0.137780738,0.14786979,-0.085745951,4.0
SLU,Saint Louis,2013,LOU,Louisville,False,26,6,0.8125,0.998856583,0.9485294120000001,0.050327171,68.02222222,0.9724186359999999,0.929440954,0.042977682,67.70100199,0.095578556,0.141030435,-0.10966008699999999,5.0,29,5,0.852941176,1.2012735559999999,0.890158021,0.311115535,68.35882353,1.241794435,0.8535912459999999,0.388203189,68.62160334,0.137780738,0.14786979,-0.085745951,4.0
UK,Kentucky,2013,KSU,Kansas State,True,24,10,0.705882353,1.141328381,0.9871057679999999,0.154222613,66.51176471,1.175689935,0.976248517,0.19944141699999998,65.92085011,0.122316202,0.10824300199999999,0.025320682,8.0,20,12,0.625,1.052060738,0.998765198,0.05329554,66.26875,1.040045377,0.985918362,0.054127015,65.52502075,0.096694747,0.140911876,0.01243941,9.0
MSU,Michigan State,2013,DEL,Delaware,True,26,8,0.764705882,1.1465364120000001,0.9804008120000001,0.1661356,66.23529412,1.1954460740000001,0.962640845,0.23280522899999997,66.04955533,0.181304173,0.118098779,0.010371347,4.0,25,9,0.735294118,1.048850575,1.183431953,-0.134581378,69.6,1.154681055,1.155356737,-0.0006756819999999999,71.35123858,0.081131785,0.052644399,-0.176708867,13.0
MSU,Michigan State,2013,HARV,Harvard,True,26,8,0.764705882,1.1465364120000001,0.9804008120000001,0.1661356,66.23529412,1.1954460740000001,0.962640845,0.23280522899999997,66.04955533,0.181304173,0.118098779,0.010371347,4.0,25,4,0.8620689659999999,0.986445783,0.911517925,0.074927858,66.4,0.9589593129999999,0.849792715,0.109166598,67.02819828,0.053014964000000005,0.11495634699999999,-0.137591259,12.0
WMU,Western Michigan,2013,SYR,Syracuse,False,23,9,0.71875,0.7330246909999999,0.930047695,-0.197023003,64.8,0.651251512,0.823978511,-0.172726999,65.01906882,0.166888601,0.090657291,-0.212878327,14.0,27,5,0.84375,1.126200558,0.987244633,0.138955924,60.51875,1.14495943,0.983657931,0.16130150000000001,58.08372719,0.152092591,0.125434378,-0.00675297,3.0
UVA,Virginia,2013,CCAR,Coastal Carolina,True,28,6,0.8235294120000001,1.089618974,0.9015057059999999,0.188113267,60.51764706,1.103644487,0.85979708,0.243847407,58.33458869,0.14640983400000002,0.13794448,-0.008758805,1.0,21,12,0.636363636,0.829535096,1.0518867920000001,-0.222351697,73.13333333,0.7627531390000001,1.026025061,-0.263271923,76.94466266,0.19829702800000001,0.04496891,-0.258763696,16.0
UVA,Virginia,2013,MEM,Memphis,True,28,6,0.8235294120000001,1.089618974,0.9015057059999999,0.188113267,60.51764706,1.103644487,0.85979708,0.243847407,58.33458869,0.14640983400000002,0.13794448,-0.008758805,1.0,23,9,0.71875,1.089704204,0.9815282740000001,0.10817593,71.20625,1.108555756,0.9699230090000001,0.138632748,72.10602267,0.12795192,0.127464279,0.013934106000000002,8.0
VILL,Villanova,2013,MILW,Milwaukee,True,28,4,0.875,1.156359286,0.959045905,0.197313381,67.9125,1.1943411590000002,0.924950423,0.269390736,68.06614559,0.155781379,0.138209197,-0.016327622,2.0,21,13,0.6176470589999999,0.9192825109999999,1.209800919,-0.290518408,66.9,0.85257584,1.282138453,-0.429562614,67.69274723,0.069173341,0.198063963,-0.166836025,15.0
TENN,Tennessee,2013,MER,Mercer,True,21,12,0.636363636,1.138077741,0.970163999,0.167913742,62.67878788,1.168301526,0.945879123,0.22242240300000002,60.93251903,0.175818528,0.12907616800000002,0.014287258,11.0,26,8,0.764705882,1.042924212,1.0900473929999999,-0.04712318099999999,74.55,1.09372036,1.06378763,0.02993273,77.15580487,0.154162926,0.131734123,-0.244756518,14.0
WICH,Wichita State,2013,CP,Cal Poly,True,34,0,1.0,1.16859459,0.9070558740000001,0.261538716,64.58235294,1.17728705,0.90534976,0.27193729,63.23109094,0.148762666,0.106617771,-0.179407013,1.0,13,19,0.40625,0.9510655090000001,1.2399030690000001,-0.28883756,63.35,1.007958248,1.232107613,-0.224149365,61.73601511,0.085796809,0.086707873,-0.134808173,16.0
ULL,Louisiana-Lafayette,2013,CREI,Creighton,False,23,11,0.6764705879999999,0.978635424,1.230769231,-0.252133807,72.55,1.005791229,1.249218105,-0.24342687600000001,74.70787740000002,0.111864147,0.218381152,-0.144060315,14.0,26,7,0.787878788,1.220022309,1.03372979,0.186292519,65.2,1.286679245,1.058371845,0.2283074,63.9013333,0.180584747,0.13656717,-0.039296792000000004,3.0
KU,Kansas,2013,EKY,Eastern Kentucky,True,24,9,0.727272727,1.1576767140000002,1.03195739,0.125719324,68.76363636,1.2062571340000001,1.023119487,0.183137647,69.31978608,0.156535852,0.104498206,0.068234327,2.0,24,9,0.727272727,0.9,1.2798092209999998,-0.37980922100000003,65.0,0.903392425,1.2934359690000001,-0.39004354399999996,65.49596778,0.104193055,0.16814204800000002,-0.20161712199999998,15.0
MER,Mercer,2013,DUKE,Duke,True,26,8,0.764705882,1.042924212,1.0900473929999999,-0.04712318099999999,74.55,1.09372036,1.06378763,0.02993273,77.15580487,0.154162926,0.131734123,-0.244756518,14.0,26,8,0.764705882,1.200179533,1.0354062640000001,0.164773269,65.52941176,1.26088691,1.051975988,0.208910922,65.48659883,0.13903827900000001,0.173344694,0.007140113000000001,3.0
UCLA,UCLA,2013,TLSA,Tulsa,True,26,8,0.764705882,1.161877715,0.998423106,0.163454609,70.42352941,1.19247087,1.002122921,0.19034795,71.69068649,0.141754599,0.112482234,-0.019784224,4.0,21,12,0.636363636,0.979649787,1.154575628,-0.17492584100000003,70.43333333,0.999992168,1.144749118,-0.14475695,72.2300647,0.168682098,0.11551593800000001,-0.114967835,13.0
UNC,North Carolina,2013,ISU,Iowa State,False,23,9,0.71875,1.0908603590000001,0.984848485,0.106011874,69.95625,1.096676209,0.972783664,0.12389254400000001,71.81855428,0.153094054,0.108496105,0.006151296,6.0,26,7,0.787878788,1.135891685,1.012201195,0.12369049,72.96363636,1.169238189,0.998852799,0.17038539100000002,75.33233285,0.10381998699999999,0.10558545800000001,-0.009523097,3.0
NCCU,North Carolina Central,2013,ISU,Iowa State,False,28,5,0.848484848,1.020801233,1.1312741309999998,-0.110472899,64.9,1.119501633,1.0891735820000001,0.030328051,64.63602744,0.134149872,0.075024272,-0.285470642,14.0,26,7,0.787878788,1.135891685,1.012201195,0.12369049,72.96363636,1.169238189,0.998852799,0.17038539100000002,75.33233285,0.10381998699999999,0.10558545800000001,-0.009523097,3.0
UNC,North Carolina,2013,PROV,Providence,True,23,9,0.71875,1.0908603590000001,0.984848485,0.106011874,69.95625,1.096676209,0.972783664,0.12389254400000001,71.81855428,0.153094054,0.108496105,0.006151296,6.0,23,11,0.6764705879999999,1.094065934,1.034935645,0.059130289,66.91176471,1.113636105,1.0378828000000002,0.075753305,66.87605716,0.147230529,0.13675952800000002,0.008637059,11.0
SLU,Saint Louis,2013,NCST,North Carolina State,True,26,6,0.8125,0.998856583,0.9485294120000001,0.050327171,68.02222222,0.9724186359999999,0.929440954,0.042977682,67.70100199,0.095578556,0.141030435,-0.10966008699999999,5.0,21,13,0.6176470589999999,1.080050256,1.061286844,0.018763412,65.54705882,1.087872287,1.090848061,-0.002975774,65.66772692,0.121946524,0.150909554,0.005392116,12.0
SDSU,San Diego State,2013,NMSU,New Mexico State,True,29,4,0.8787878790000001,1.08772661,0.895345237,0.192381373,63.98666667,1.07692329,0.875155198,0.20176809199999998,62.60003307,0.14349603800000002,0.133526829,-0.128924748,4.0,26,9,0.7428571429999999,0.892307692,1.166666667,-0.274358974,65.0,0.92766135,1.110916782,-0.183255432,64.54707461,0.14001426,0.055349042,-0.156038558,13.0
SDSU,San Diego State,2013,NDSU,North Dakota State,True,29,4,0.8787878790000001,1.08772661,0.895345237,0.192381373,63.98666667,1.07692329,0.875155198,0.20176809199999998,62.60003307,0.14349603800000002,0.133526829,-0.128924748,4.0,25,6,0.806451613,1.066350711,1.161695447,-0.095344737,63.3,1.172720065,1.139224188,0.033495876,62.3331907,0.028741872,0.17502360600000003,-0.153855425,12.0
OKLA,Oklahoma,2013,NDSU,North Dakota State,False,23,9,0.71875,1.140761954,1.0489933470000001,0.091768608,72.01875,1.178264267,1.063289192,0.114975075,73.58169598,0.122895719,0.147345066,0.026160169,5.0,25,6,0.806451613,1.066350711,1.161695447,-0.095344737,63.3,1.172720065,1.139224188,0.033495876,62.3331907,0.028741872,0.17502360600000003,-0.153855425,12.0
MEM,Memphis,2013,GW,George Washington,True,23,9,0.71875,1.089704204,0.9815282740000001,0.10817593,71.20625,1.108555756,0.9699230090000001,0.138632748,72.10602267,0.12795192,0.127464279,0.013934106000000002,8.0,24,8,0.75,0.998344371,1.021381579,-0.023037207999999997,67.11111111,1.012790367,0.9861019609999999,0.026688406,67.38119382,0.08881527800000001,0.16399244,-0.087373609,9.0
TENN,Tennessee,2013,MASS,Massachusetts,True,21,12,0.636363636,1.138077741,0.970163999,0.167913742,62.67878788,1.168301526,0.945879123,0.22242240300000002,60.93251903,0.175818528,0.12907616800000002,0.014287258,11.0,24,8,0.75,1.058543676,0.9710029259999999,0.08754075,72.06666667,1.049492592,0.959915613,0.089576979,74.01888151,0.13240085199999999,0.130268809,-0.089718634,6.0
